source,target,cost
3658,2751,9.997663204198020
3658,3500,12.439673260625600
3662,2170,56.533566233419101
3663,2722,78.162942687730194
3664,1579,11.652680134061800
3667,965,46.426933794674099
3667,3017,173.422908227666994
3668,531,33.534919747451298
3669,1161,16.280776099844601
3669,2561,34.253333577129098
3669,978,90.562012765710804
3670,97,66.177603662320905
3670,226,38.201349175871997
3671,2438,170.714768204454998
3671,3403,76.882974327463202
3671,656,307.940976838362019
3671,1150,39.481951601418999
3672,1572,12.492018993069401
3673,806,76.191641070980594
3674,2127,15.176176001095399
3674,1441,43.144368235349802
3674,3114,31.577541354815100
3676,1595,61.034356503468103
3677,1304,146.455759310710988
3677,1917,11.576872445744200
3679,3115,33.255619237434303
3681,1279,36.134881140419203
3682,1272,68.311037157425503
3682,3053,18.280032834936101
3682,1272,74.334750664045799
3684,2541,55.056477662957100
3685,1413,19.086976087319702
3685,1151,199.947923884662004
3686,2413,91.015587332025902
3686,1126,68.969176780118303
3686,1670,19.987571004639399
3687,3384,48.468706033295597
3687,605,106.363890325770996
3687,3398,67.517782160075697
3689,3012,9.064415190216391
3689,962,8.650910475034770
3689,3701,10.867886780665099
3690,1134,60.644133019780099
3691,1593,10.727057289695100
3693,1134,45.611707436179799
3693,3690,19.768086387881400
3694,3600,11.255175646267300
3695,1179,63.162855969902502
3695,2877,8.413723160899520
3698,1052,38.144561476207102
3699,2975,134.115762233790008
3699,382,90.697867718368499
3700,620,38.949976454593802
3700,3635,109.233266841678997
3700,1599,16.916662485700300
3702,949,39.981128139776601
